id,key,type,value
205161179,layer,regular,2
205161179,maxspeed,regular,40
205161179,name,regular,Vidyasagar Setu
205161179,oneway,regular,yes
205161179,ref,regular,NH12
205161179,old,ref,NH117
205161180,bridge,regular,yes
205161180,highway,regular,trunk_link
205161180,layer,regular,1
205161180,maxspeed,regular,40
205161180,oneway,regular,yes
205161181,bicycle,regular,yes
205161181,bridge,regular,yes
205161181,highway,regular,trunk
205161181,layer,regular,1
205161181,maxspeed,regular,40
205161181,name,regular,Vidyasagar Setu
205161181,oneway,regular,yes
205161181,ref,regular,NH12
205161181,old,ref,NH117
205161182,highway,regular,trunk_link
205161182,maxspeed,regular,40
205161182,oneway,regular,yes
205161183,highway,regular,trunk_link
205161183,maxspeed,regular,40
205161183,oneway,regular,yes
205162578,electrified,regular,contact_line
205162578,frequency,regular,0
205162578,gauge,regular,1435
205162578,railway,regular,tram
205162578,voltage,regular,550
205162579,electrified,regular,contact_line
205162579,frequency,regular,0
205162579,gauge,regular,1435
205162579,railway,regular,tram
205162579,voltage,regular,550
205162580,electrified,regular,contact_line
205162580,frequency,regular,0
205162580,gauge,regular,1435
205162580,railway,regular,tram
205162580,voltage,regular,550
205162581,electrified,regular,contact_line
205162581,frequency,regular,0
205162581,gauge,regular,1435
205162581,railway,regular,tram
205162581,voltage,regular,550
206346786,bridge,regular,yes
206346786,highway,regular,trunk_link
206346786,layer,regular,2
206346786,maxspeed,regular,40
206346786,oneway,regular,yes
206346787,bicycle,regular,yes
206346787,highway,regular,secondary
206346787,maxspeed,regular,40
206346787,oneway,regular,yes
206346788,bicycle,regular,yes
206346788,bridge,regular,yes
206346788,highway,regular,trunk
206346788,layer,regular,2
206346788,maxspeed,regular,40
206346788,name,regular,Vidyasagar Setu
206346788,oneway,regular,yes
206346788,ref,regular,NH12
206346788,old,ref,NH117
206346789,barrier,regular,hedge
206346790,barrier,regular,hedge
206346792,highway,regular,trunk
206346792,maxspeed,regular,40
206346792,oneway,regular,yes
206346792,ref,regular,NH12
206346792,old,ref,NH117
206369866,highway,regular,trunk
206369866,name,regular,Belvedere Road
206369866,oneway,regular,yes
206369866,ref,regular,NH12
206369866,old,ref,NH117
206370932,highway,regular,primary
206370932,maxspeed,regular,40
206370932,name,regular,Acharya Jagadish Chandra Bose Road
206370932,oneway,regular,yes
206370932,surface,regular,asphalt
206653749,highway,regular,tertiary
206653750,highway,regular,tertiary
206653751,highway,regular,tertiary
206653752,highway,regular,tertiary
206653753,highway,regular,tertiary
206653754,highway,regular,residential
206653755,highway,regular,residential
206653756,highway,regular,tertiary
206653757,amenity,regular,place_of_worship
206653757,name,regular,Gurudwara Sikh Sangat Behala
206653757,religion,regular,sikh
206653757,source,regular,field trip
206653758,amenity,regular,fuel
206653758,area,regular,yes
206653759,highway,regular,tertiary
206653760,highway,regular,residential
206654085,highway,regular,tertiary
206654086,landuse,regular,grass
206654087,highway,regular,tertiary
206654088,landuse,regular,reservoir
206654090,natural,regular,water
206654091,natural,regular,water
206654092,natural,regular,water
206654713,highway,regular,tertiary
206654715,landuse,regular,green
206654716,highway,regular,tertiary
206654718,landuse,regular,green
207346955,highway,regular,secondary
207346955,name,regular,Karl Marx Sarani
207346956,bridge,regular,yes
207346956,highway,regular,secondary
207346956,layer,regular,1
207346956,maxspeed,regular,40
207346956,name,regular,Karl Marx Sarani
207356276,railway,regular,rail
207356276,service,regular,spur
207356277,bridge,regular,yes
207356277,layer,regular,1
207356277,passenger_lines,regular,2
207356277,railway,regular,rail
207356278,passenger_lines,regular,2
207356278,railway,regular,rail
207356279,bridge,regular,yes
207356279,layer,regular,1
207356279,passenger_lines,regular,2
207356279,railway,regular,rail
207356280,passenger_lines,regular,2
207356280,railway,regular,rail
207356281,bridge,regular,yes
207356281,layer,regular,1
207356281,passenger_lines,regular,2
207356281,railway,regular,rail
207356282,passenger_lines,regular,2
207356282,railway,regular,rail
207356283,railway,regular,rail
207356284,passenger_lines,regular,2
207356284,railway,regular,rail
207356285,passenger_lines,regular,2
207356285,railway,regular,rail
207356285,source,regular,Yahoo hires
207356286,bridge,regular,yes
207356286,layer,regular,1
207356286,passenger_lines,regular,2
207356286,railway,regular,rail
207356286,source,regular,Yahoo hires
207356287,passenger_lines,regular,2
207356287,railway,regular,rail
207357781,bridge,regular,yes
207357781,highway,regular,steps
207357781,layer,regular,1
207357783,area,regular,yes
207357783,railway,regular,platform
207357784,railway,regular,rail
207357784,service,regular,siding
207357785,bridge,regular,yes
207357785,highway,regular,footway
207357785,layer,regular,1
207357786,bridge,regular,yes
207357786,highway,regular,steps
207357786,layer,regular,1
207357787,bridge,regular,yes
207357787,highway,regular,steps
207357787,layer,regular,1
207357788,bridge,regular,yes
207357788,highway,regular,steps
207357788,layer,regular,1
207357789,bridge,regular,yes
207357789,layer,regular,1
207357789,passenger_lines,regular,2
207357789,railway,regular,rail
207357790,area,regular,yes
207357790,railway,regular,platform
207357791,area,regular,yes
207357791,railway,regular,platform
207357792,area,regular,yes
207357792,railway,regular,platform
210583731,electrified,regular,contact_line
210583731,frequency,regular,0
210583731,gauge,regular,1435
210583731,railway,regular,tram
210583731,voltage,regular,550
210583732,electrified,regular,contact_line
210583732,frequency,regular,0
210583732,gauge,regular,1435
210583732,railway,regular,tram
210583732,voltage,regular,550
210583735,electrified,regular,contact_line
210583735,frequency,regular,0
210583735,gauge,regular,1435
210583735,railway,regular,tram
210583735,voltage,regular,550
210586739,electrified,regular,contact_line
210586739,frequency,regular,0
210586739,gauge,regular,1435
210586739,railway,regular,tram
210586739,voltage,regular,550
210586740,electrified,regular,contact_line
210586740,frequency,regular,0
210586740,gauge,regular,1435
210586740,railway,regular,tram
210586740,voltage,regular,550
210586741,electrified,regular,contact_line
210586741,frequency,regular,0
210586741,gauge,regular,1435
210586741,railway,regular,tram
210586741,voltage,regular,550
210586742,electrified,regular,contact_line
210586742,frequency,regular,0
210586742,gauge,regular,1435
210586742,railway,regular,tram
210586742,voltage,regular,550
210586746,abandoned,regular,tram
210586746,electrified,regular,contact_line
210586746,end_date,regular,2005
210586746,frequency,regular,0
210586746,gauge,regular,1435
210586746,railway,regular,tram
210586746,voltage,regular,550
210586747,electrified,regular,contact_line
210586747,frequency,regular,0
210586747,gauge,regular,1435
